0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-349.95245,161.85112,-3.3711889,14.167044,5.7339716,3.5160558,2.9774911,-7.090642,-7.9175324,-0.36460096,2.8495579,-2.4810457,-6.7919493,-8.835341,-6.662253,-4.901683,0.09311981,4.260332,5.096892,2.6105816,0.3201809,-0.6499839,-1.3063419,-3.1593113,-6.0236335,0.122249305,3.8284032,-1.6626648,-5.9064164,-3.3162358,1.5683452,1.6987463,-3.7804706,-9.006005,-4.737319,-2.4319632,-4.933019,-4.558554,-0.20122714,3.1568708,classical
-197.15273,137.3531,-34.18893,25.362162,-5.2665973,-2.777788,-9.50693,-7.6099873,-7.644685,-5.6678395,-4.3867764,-5.4302173,-3.5417912,-5.667922,-1.8943717,-2.8863933,-3.475987,-4.022116,-7.3003592,-4.2040553,-0.7990976,-3.8953476,-5.146334,-3.2844207,-3.7110846,-2.5079145,-2.8113801,-1.4293504,-3.2721624,-5.7504764,-0.054381758,1.4469007,-2.3332233,-4.634142,-3.6906912,-2.5033128,-1.9545139,-6.0132723,-1.3048991,2.5715775,classical
-166.43155,122.135544,-32.106792,16.685278,-5.4006796,-2.487123,-9.832806,-4.9005094,-6.974422,-4.571057,-6.6684146,-5.497281,-5.3725696,-4.9623013,-2.791163,-3.1922195,-4.085201,-3.5495975,-4.6303477,-1.165406,-0.24293797,-3.3307447,-4.3169456,-3.2795742,-2.3992176,-1.1581873,-1.8736304,-0.32084247,-0.29665154,-4.2265654,-4.8860874,-1.6863596,-1.2202694,-3.5269196,-3.6322377,-2.3880286,-2.3796902,-3.9499428,-3.6599379,-0.7172379,classical
-274.38638,148.3534,-20.334354,21.812437,7.930837,3.775937,-2.2328162,-6.1013494,-5.629294,-6.689498,-5.9066043,-4.5949993,-1.5465239,-3.0266492,-4.695847,-7.7213106,-7.2142706,-5.4065905,-5.2479424,-5.2739983,-5.5618167,-10.204655,-7.6974597,-4.631143,-3.5423799,-3.6056442,-3.5210721,0.7548633,0.5839372,-7.0755515,-6.683848,0.46596715,3.2857141,-1.8385369,-4.359019,-4.3852596,-3.8012264,-1.4210323,0.6037339,-0.6836606,classical
-305.4226,135.9234,-11.752712,18.215021,10.38905,3.0129588,-5.5959153,0.14172538,-1.3495618,-1.8677533,-3.2052636,-6.742522,-2.694418,-5.5971813,-4.523639,-4.7845087,-5.3687057,-2.6217139,-5.836192,-6.929955,-2.9445515,-2.1418371,0.6344674,-0.36793068,-0.9247474,-2.8969831,-4.3789916,-5.337914,-4.4266458,0.40782124,0.53481907,-1.5569078,-2.6564507,-4.215302,-2.6951134,-1.7779118,-0.7280549,-0.172916,0.3956328,-1.1872511,classical
-465.86432,180.2054,56.636234,11.02556,5.8447804,0.7319183,-3.974208,-5.888048,-8.464273,-9.792967,-7.6927004,-3.2534184,-1.8652483,-4.019154,-4.1090255,-2.4697335,-2.3577726,-2.9964194,-3.223165,-1.7109013,0.871738,0.18628515,-2.6132052,-2.4611132,-0.58748835,-0.088721804,-0.7365546,-1.1251819,0.08803133,0.573798,-1.9078945,-4.2387977,-5.4200478,-6.4515133,-5.666566,-2.4988208,1.2030578,3.9458795,4.114777,2.4695394,classical
-498.68024,145.66777,46.47074,15.253132,3.067774,-0.8257453,-5.210668,-6.1987042,-3.8057756,0.088642135,2.7183185,2.2182074,0.2439276,-0.4596517,-0.87284726,0.5873403,3.2759447,2.2999613,-2.5685794,-4.8113203,-2.5067902,0.97626656,2.9090106,0.49200094,-2.7822535,-0.9751697,2.2928073,0.08173958,-6.1906466,-8.513064,-0.7592176,9.533808,10.162022,3.561144,-0.547372,-3.2938282,-5.2251186,0.25870904,4.591482,-1.130278,classical
-421.71585,172.79298,28.108301,-2.576975,-3.565678,-4.865175,-8.889884,-10.696762,-7.6852007,-7.9576297,-7.334867,-2.7171752,-0.91753274,-4.206839,-8.415389,-8.393857,-4.128091,-0.41836634,0.08662457,-0.26054707,3.0544698,6.8077273,8.813711,9.085512,6.720614,4.1883163,2.5665834,1.3241563,2.5938241,4.5698624,0.770648,-4.8546867,-4.095835,0.14704616,1.4994954,1.0644082,0.3819463,-1.0487322,-0.6003936,-0.35336897,classical
-429.35043,175.13577,31.91132,4.2821145,1.0457516,-5.7668777,-9.477816,-11.283073,-10.581982,-8.664747,-6.3338895,-1.6819394,0.8189266,-0.18230256,0.03587053,0.20540474,-1.8460841,-4.415224,-4.9679823,-4.6011143,-4.1293387,-3.597174,-3.2491875,-1.4049603,0.07073153,1.1498821,2.7366233,3.8123095,3.9652243,0.7379272,-2.6956086,0.7196318,5.821864,5.3776736,3.8616157,3.178853,-0.37034816,-4.4204164,-3.8442314,-1.0598156,classical
-413.57153,143.4208,31.354317,14.031842,1.528158,-2.2939954,-6.4803367,-8.104998,-5.9279113,-4.468454,-2.7899306,-0.81487507,-1.2128332,-2.3862698,-3.8151696,-3.519501,-2.7149518,-2.386343,0.6211233,2.6633341,1.3298547,-1.7807778,-2.693484,0.3503173,2.9969862,3.5998218,3.7490537,3.866183,1.9271553,-4.4532604,-6.119528,-2.8757265,-1.8692077,-0.79605263,-0.87518895,-1.6797556,-0.9103691,-0.8099011,0.98274124,4.907381,classical
-234.41783,130.25517,-39.531147,19.335638,-6.793274,-5.130113,-3.7073677,-4.0360165,-5.071877,-1.3683323,-7.73577,-4.382001,0.46520522,0.78497344,5.4507375,8.774231,7.0391765,2.4160001,-2.3088343,-0.24570014,5.3120494,1.8473043,-5.4165087,-5.838361,-3.120236,-1.343978,1.3806707,3.7321978,-0.09930618,0.38768956,8.815478,6.8200436,-1.2375883,-7.314822,-7.6477656,-3.8384666,0.9898364,6.0726047,7.7434573,3.2252457,classical
-321.1795,136.29668,-28.299364,31.01146,0.5664157,0.23202685,0.65548563,-1.3426684,-0.057697006,-0.4247515,-6.1809053,-0.14451797,-0.45611715,-0.73062974,7.474551,10.973124,7.8342543,4.3253202,2.985389,5.849007,4.7854156,-1.3366221,-7.9158783,-7.6413765,-6.441302,-2.196585,3.3875017,3.5150025,2.571458,1.3466083,8.06889,7.381356,-1.0979421,-7.632921,-6.0018167,-1.7388176,1.5313001,5.0448875,4.926072,1.9526147,classical
-321.19263,134.53426,-18.23528,22.17988,0.42954096,-3.805615,0.4953531,-1.1447425,-1.9025488,-0.105402045,-2.755518,0.5932068,2.4970195,0.30708176,1.681291,2.8881428,2.0844862,1.1636722,-2.3936887,-3.407903,-1.8841683,-0.7257458,0.5454718,2.22032,0.16267778,-0.066560306,0.98341393,1.0028939,-1.6676329,1.7576004,8.3438,6.0379047,-0.015152734,-1.9768862,-0.32237616,-1.060464,-1.7007449,0.18989491,2.5318465,-1.4851964,classical
-269.69882,136.47507,-25.00176,26.395002,0.687005,-5.381706,-1.1201949,-1.5102575,-0.16106185,-3.78516,-9.28722,-3.1484401,1.6416063,0.67547303,1.8981233,2.231688,-2.122755,-3.6631796,-1.0772648,3.5317945,1.7324964,-3.251672,-4.663207,-1.9550384,0.9410378,3.7539656,5.3721266,5.4147997,1.9165984,-1.1322309,1.1355525,0.8858002,0.63120335,-2.2663589,-3.7541542,-3.0458815,-1.1450899,3.4445,6.1762233,1.4958566,classical
-360.83704,138.98073,-12.931411,33.80207,7.5938,-1.7090734,1.0358474,4.07697,3.9310114,0.9335503,0.50411135,4.682115,3.340199,-2.254389,-1.8542651,2.2155046,1.7880185,-1.5159181,-3.251121,3.9964302,7.3304033,3.2498295,-0.3435154,1.2598745,1.9374161,-2.5293255,-0.6435834,3.05742,2.8303404,6.5815763,10.96925,3.2852814,-4.2374454,-2.832288,-3.4746215,-3.6223197,0.15818532,-2.9075193,-1.5974333,4.6571116,classical
-306.78555,152.90353,-27.586826,16.319193,-3.155099,-8.931759,-5.4318347,-9.781289,-7.1121745,0.29346585,0.8718292,5.4160614,8.195814,4.202757,2.0560663,3.0276268,-0.390875,-2.8138077,-2.902915,1.3315636,5.6485076,4.774435,1.1852442,-1.6867528,-1.180729,2.3533382,3.8520398,1.7966477,0.14103684,4.4214115,6.5405116,-0.9697893,-5.54579,-7.0756435,-5.3562174,-2.4256306,-0.21942677,4.487808,6.8696713,4.8418517,classical
-289.8248,143.90315,-26.996418,24.067621,-1.1449988,-6.2989807,-2.7494168,-3.5280802,-3.0203986,-3.1464949,-7.2563243,-1.6778026,3.078598,2.6800532,2.5299103,4.6131744,2.374803,-1.2788944,-3.545693,-2.8067148,3.2033389,6.5007467,2.7580125,0.8167302,-0.0035952164,-0.8142603,0.13766272,-0.0368915,0.76755184,6.995958,8.37893,-1.030861,-4.1953382,-4.148223,-4.492508,-2.461224,-1.8719176,0.74373126,1.3666962,-1.043864,classical
-412.95926,138.51984,-19.262383,34.14668,8.975064,-4.2944713,4.1525836,0.8819504,3.0793786,0.12249623,-4.0571847,3.7797232,5.917003,3.4958465,6.631978,6.7447453,2.4679756,-1.8811084,-0.058645856,2.7300158,-1.3127035,-4.68014,-3.7453976,-1.9200504,3.333176,9.843307,12.004837,13.935635,6.5465517,-4.5253386,-4.019642,3.8574514,5.106688,-2.2822049,-4.118575,-4.1092267,-1.0204525,4.627371,3.5507042,1.0159218,classical
-238.59631,149.78308,-28.872143,28.239666,-0.80140465,-3.9247715,-2.135668,-4.334019,-4.1872807,-3.438998,-5.771543,-0.12075116,2.5199795,0.6888363,0.074839495,1.7069905,0.64969456,1.4659426,-1.8280256,-6.239791,-2.6709025,2.9963965,4.65714,2.0519602,-0.035129983,0.42961776,-2.4844177,0.026470456,3.23018,0.32154444,-4.0994697,0.73138225,9.273427,5.850564,1.1776778,-2.1932623,-6.3336544,-3.5818613,-1.4327632,-6.645039,classical
-477.97784,155.31071,12.760653,5.525207,2.377073,-10.652258,-16.648241,-12.547406,-11.190112,-9.378248,-3.21803,-2.767349,-6.4684463,-8.300396,-7.093545,-7.4725733,-5.3243637,1.2635614,1.8797898,-1.6579893,0.62532353,6.7684026,6.441008,1.733847,0.35105136,0.34143254,-0.87220913,-3.2537308,-3.054934,-1.6307324,-0.016980339,3.7548628,4.7819786,5.571467,5.610249,0.07699755,-2.6025746,-0.112916075,1.8744768,-0.5114289,classical
-552.1063,173.36296,26.35445,14.122476,7.259276,-7.084969,-5.859201,-10.342716,-11.022791,-9.200838,-8.827268,-4.9302998,-3.6547005,-4.282815,-3.4607012,-4.82143,-5.679628,-6.546866,-8.206826,-6.4508395,-3.1269562,0.38976905,1.4964943,0.21502,-1.7974126,-4.4102826,-2.8265731,-0.572656,-1.5665116,-2.4395037,-1.1126821,2.562252,3.866138,4.043484,4.4635487,0.8678124,-1.8914192,-2.7492688,-4.9701777,-5.6130743,classical
-437.5252,170.9714,7.386171,-3.108705,0.77730125,-11.135056,-12.523807,-6.900927,-5.8500524,-8.455719,-8.472509,-8.329373,-7.3738,-6.733424,-6.0883675,-7.0600677,-6.6525064,-4.291024,-4.3992434,-4.9159975,-1.6849815,4.866813,6.6916966,3.6902716,-1.447513,-3.9096997,-1.8779572,-0.461701,2.8019361,5.471372,2.028052,-0.22057898,0.2792055,2.058087,3.0929852,0.812547,-0.55925995,-1.9734385,-3.4030893,-0.9873633,classical
-549.6238,156.95288,6.6107097,34.415283,13.258632,5.755012,5.051405,-3.0009751,2.0665762,3.0773382,2.0167964,3.2401438,5.6662607,5.7039456,3.6319153,4.0980306,4.334258,3.3654845,2.628941,1.6571875,0.68101263,0.39349842,0.3688634,0.4513332,0.03947463,-1.0274938,-1.3352182,-0.86450684,-0.6710943,-1.5134374,-2.045797,-0.48090988,-0.2639164,-0.40542835,-0.21904024,0.68673766,-0.2494181,-0.8491963,-1.5300192,-2.407149,classical
-374.73544,153.82092,-21.55533,20.830206,7.003569,-3.9481635,-2.5215895,-2.803505,-4.2827654,-4.499873,-5.7614007,-4.259625,-3.8435428,-4.5857606,-3.6389863,-2.2903485,-3.127545,-0.21475942,2.6295164,1.817537,2.7850685,1.9631497,3.0558076,0.78909373,3.661654,1.934538,-1.0619465,-3.5786805,-2.3781657,1.5595483,0.15843403,-3.1630626,-4.3204927,-1.2140629,-0.69961417,0.32944345,-0.4788926,-3.329349,-4.917151,-3.116025,classical
-264.05682,142.12021,-51.35426,5.0189214,-20.266205,-17.137808,-16.06992,-20.311367,-15.042228,-9.738147,-8.402028,-11.775308,-6.8804574,-4.6050215,-2.0530014,-2.3747227,0.9640727,3.0177255,1.3792968,5.554171,0.93996614,1.0021639,3.0438967,1.7639028,2.1180544,0.21706955,-0.49237704,-0.2963067,1.4632479,3.4650671,1.8436838,2.0110843,1.5636384,2.611437,3.1091778,3.4243731,0.7325792,1.046622,0.46691176,2.995035,classical
-338.7873,190.10437,-16.304815,3.7044485,-0.44790432,-8.884473,-10.400301,-16.36604,-13.285849,-10.799827,-8.649679,-8.285074,-4.6188025,-3.792578,-4.5501957,-3.6639328,-0.9426807,0.53896534,-0.2644282,-1.564177,-1.621937,-5.145301,-5.486788,-2.8105848,-2.3825638,-0.039401077,2.8476784,1.4447224,-3.7432797,-3.6146493,5.074073,9.999954,1.0287166,-8.198043,-5.4103765,-2.3646672,-2.8098233,2.300287,9.577577,5.9516797,classical
-369.13687,171.89467,-27.26967,6.0176663,-0.14046475,-10.669235,-11.915658,-10.193319,-11.368732,-10.511279,-8.377622,-9.789241,-5.0547614,-5.081166,-3.0338256,-1.7272465,-1.8499658,-2.2594447,-1.2759857,-0.4345845,-3.0806427,-5.209864,-4.6798387,-1.3543698,0.15137729,-2.644238,-3.8224592,0.6145542,5.393117,4.2177887,-0.100418516,-0.891949,2.3637753,4.3617606,5.066783,3.7994564,2.327496,0.36445948,-5.7957854,-5.978087,classical
-246.21837,149.44388,-41.973816,11.606411,-10.287585,-4.0184045,-7.1389446,-10.137027,-9.425965,-7.1766233,-3.1531363,-5.6295013,-2.5816011,-4.5165157,-6.1636004,-4.9719,-3.3493161,-3.344111,-0.6730955,0.21787953,-2.9147663,-3.3772275,-0.22790216,0.10621038,-1.6705365,-2.0890098,-1.5355253,-2.5342607,-0.9464793,2.585703,0.55718374,0.78508246,0.8385365,0.15274265,-0.56970763,-1.225987,-0.52625275,-0.40330425,-2.2830086,-1.118925,classical
-283.4352,159.55325,-29.518972,18.540627,-9.879668,-3.4205968,-10.990983,-9.78434,-8.296976,-4.2428293,-2.8664072,-5.969815,-4.0209274,-3.3497474,-3.3910906,-1.8592801,-0.44662163,1.8976353,-0.11035156,-2.8223317,-4.274794,0.19479895,2.1607513,-0.3859733,-3.82592,-4.7517576,-5.834295,-4.805284,-1.1414804,-2.250096,-2.5994873,-2.2419724,2.4340649,0.2018683,-0.007314794,-1.9925262,-3.2965758,-4.859518,-4.528788,-3.8312917,classical
-393.0342,190.77562,-13.312166,8.263634,1.5518677,-11.080791,-11.244869,-13.998271,-10.620688,-9.390383,-4.6135573,-10.067735,-4.815257,-1.749237,-4.67867,-2.1273618,1.0223783,1.3087287,-0.15664078,-1.4133813,-4.444615,-9.150142,-4.760273,-0.06958946,1.3539875,-0.54989403,-2.2268474,-1.0924703,2.647307,1.8551842,-4.089386,-1.3446667,2.6082392,1.5227916,0.69580024,-0.27768645,-0.5572497,-1.6758794,-1.8314292,-2.3693852,classical
-299.7918,157.32382,-37.35202,15.766813,-5.756935,-4.454066,-6.8151817,-10.736592,-9.884846,-8.157444,-5.422234,-7.8400235,-2.7306187,-1.1097305,1.6480838,3.6400816,3.083553,0.108699955,-0.79648507,-2.7367735,-6.9937115,-5.879062,-2.3001523,-0.4108987,-1.179949,-1.963323,-1.0311409,0.48750725,-0.17791219,-4.684215,-3.945596,0.25685513,0.82658166,-1.9176581,-3.892383,-4.2531247,-2.9061437,-2.9030151,-5.132088,-5.4818664,classical
-301.92847,57.542442,-59.13327,33.542343,-20.912107,17.741283,-0.64305043,49.023758,19.130112,27.098505,-17.633902,-0.26254904,-3.7518337,18.160437,9.950029,11.609913,11.278923,15.386705,-7.4021535,-5.847584,5.0617385,12.141119,3.7112164,-2.8535635,1.8479207,3.3138943,2.2990503,3.4769087,4.5743184,-11.917586,-5.496808,17.276285,9.900848,-6.9183407,-2.5876696,-6.8074465,4.5324225,-11.2428255,-10.100021,12.020473,classical
-326.31674,85.9087,-42.98692,31.837812,-19.576056,9.992609,-16.461275,10.00038,-8.5993595,25.513212,6.5387473,16.400177,3.5028574,9.5951805,5.922758,9.285647,9.963878,9.19915,2.789936,-5.384016,-5.6461043,7.5953865,14.822101,3.409321,8.174368,7.930168,1.1304327,5.985057,2.1222057,-2.9773066,0.7828752,8.32358,14.375166,0.8177096,-1.1782238,-7.693185,-7.98016,-2.5485644,1.1623861,-9.083845,classical
-251.3183,88.73774,-41.7524,37.908646,-12.024274,21.624102,-5.8539314,25.719711,-5.185972,14.301182,-7.5509515,10.46478,-4.9288926,5.2614264,0.2979502,3.31159,1.264341,4.7684903,-2.0682454,1.1370711,-1.9166502,-1.5691481,2.5456266,-5.5579176,0.6780378,0.5260276,-0.29503694,5.0569806,-2.3873363,-10.3225155,0.6170548,5.482803,5.675616,-0.58578366,-0.063105814,-4.1510344,-1.5119455,0.53599834,6.951248,3.4843829,classical
-299.71262,103.67623,-27.657272,51.028336,12.27966,16.508783,-10.941353,-0.89493376,3.8351672,12.960475,-12.398089,2.4647222,5.1784363,-0.7386147,-0.61419874,-1.1869742,5.920296,9.812801,-2.665085,-3.0841172,7.525427,3.248585,-1.2461452,-8.758582,-5.0456038,0.2647772,2.7923033,9.701884,4.122933,-4.6534348,5.2509856,5.3113456,0.35242057,-2.05099,-1.3079132,-5.417525,-5.939321,-5.29799,5.9764795,3.890077,classical
-207.37747,117.60778,-41.404255,13.253087,-1.6882402,15.532319,-10.36277,-1.8636898,-12.762173,7.0103326,-0.78136885,2.0718129,-8.264468,-1.4701029,-7.088128,0.934685,-5.5392184,-8.502518,-1.487559,5.380053,3.5682242,-6.5622044,-2.076688,-7.2295747,1.1538997,-1.1277833,-0.53261685,-0.5327457,-1.9228258,-8.850495,-9.125011,-1.3093895,2.3820522,-4.5668697,-0.047685746,1.3062062,0.3677666,-0.1730528,2.5366116,5.8308916,classical
-385.7943,128.62302,-26.731682,39.48326,-2.1734622,16.760437,-5.7341957,14.724416,-3.0906632,12.3112545,-5.892707,2.792582,3.6800177,10.925794,10.535347,9.91729,6.1087956,3.5327852,-3.3188179,-3.675154,-3.6334932,-1.7174877,5.4764466,2.7141392,3.322033,0.5000821,-0.34020263,-3.623983,-2.9077218,3.786291,0.50151545,-9.081104,-3.1356163,-1.6631018,2.5774562,1.2921993,-0.45119983,0.40131804,1.5208468,-9.2969475,classical
-422.60803,89.84974,-18.716208,37.786415,6.01675,4.161734,-1.9914649,12.111292,4.1678967,13.7912655,2.8296857,5.886289,6.122228,8.141636,12.356574,7.095123,2.4118736,0.7801641,-3.4258897,-0.75028044,4.617078,3.9602425,6.7895827,5.946588,6.352136,4.6667747,3.8727257,6.3890557,5.465078,8.173626,6.28668,-3.658854,-5.2265763,-5.2291565,-1.9308904,-1.4836938,-2.148345,-4.4702907,-8.301667,-2.8131416,classical
-203.61938,111.205956,-51.536655,39.485825,-10.562025,11.9137125,-13.181607,15.123319,-7.2917,13.3770485,-7.313064,3.8404088,-3.7820065,5.304,4.1083336,6.6450543,2.9929214,3.5416892,-3.3619325,-3.678782,-2.485011,0.76427144,8.861816,6.673783,9.008529,3.0941312,-1.1799333,-4.1713276,-4.3324833,1.0555297,4.9439178,-6.8929267,-4.9909935,-2.8160086,2.162926,0.40049863,-3.0545547,-4.955251,-3.9415953,-7.4283853,classical
-280.7256,122.72235,-14.398866,26.855799,1.3519739,5.9942274,-13.104071,3.3753617,-11.5543375,5.1937947,-1.0517689,2.7634668,0.06284382,1.3419088,1.5190895,-2.2132604,0.7730353,-3.9691272,-9.135715,-6.9251537,-0.040377352,-1.4456794,-1.7964969,-1.1299021,4.034558,3.6614382,0.7217454,4.747597,-0.2799148,-6.6901665,4.665551,13.045044,4.9224577,-6.962118,-3.995703,-6.204566,-2.4308074,-0.91018045,0.46609846,-2.433139,classical
-287.521,101.73793,-35.369,41.282764,-12.745122,17.284992,-13.978298,16.311884,-5.599028,13.664282,-8.790592,-0.057105996,-13.769376,6.4802904,6.7078853,6.9852624,7.031875,8.390631,-5.610771,1.377122,6.0246935,4.251053,1.3684117,-8.847247,3.424603,0.070635535,0.1784764,4.6378865,-5.641084,-5.126236,13.039312,8.070781,-3.451075,-11.584091,-4.8020115,-4.848252,0.9554787,5.8675656,14.232597,10.669933,classical
-378.73932,126.49873,-18.81513,42.87581,-14.305189,25.342688,-14.64103,18.704288,-10.188719,21.10809,4.4370375,18.225647,-10.274281,8.953815,1.2109159,6.2801147,2.5284436,4.3861523,1.7054088,9.987649,-0.19308613,-3.7032342,1.7960821,0.2870404,6.5440216,0.27243784,4.2073493,7.9996676,2.603996,-5.935088,-4.832614,-5.352489,2.9607894,-4.792548,0.19500543,-3.574397,-0.49553517,-1.0322685,5.097619,-1.7528651,classical
-23.184357,70.25887,3.818911,28.329025,13.76447,5.725915,3.9781454,7.4515557,2.6495175,8.495176,-2.2885163,2.0798767,-3.3781197,5.123692,-0.1764189,0.35927144,0.5841995,4.0280023,0.92438954,4.08801,-3.16703,-1.1952248,-4.192599,0.72458875,-0.102335736,3.3932447,-2.126148,-0.108476005,1.3173705,0.19483107,-1.3464946,-1.6464097,-4.9154787,-0.61751735,-0.75994515,-0.5662465,-1.5252185,-2.9280217,-4.7503486,-4.2890644,country
-8.001197,62.728,-1.4580804,28.115849,9.9723625,9.353735,5.420156,9.825023,3.0283053,8.426978,0.31103766,6.545156,0.7390595,-1.7741019,0.8506021,2.9827793,-2.7668254,2.8226826,-1.7435719,0.9709402,-1.4419231,-4.8266234,-3.7770324,-1.1260177,-3.745432,0.1727797,-0.3804117,-2.1405973,-1.41274,-0.98846173,-8.701921,-7.06214,-5.5304933,-2.267328,-1.4154115,-3.2885318,-1.9060372,-1.9384285,-3.2908876,-1.1935077,country
-120.72672,79.31613,5.453445,34.812138,16.550335,13.15254,6.2395873,9.984545,-1.9874377,6.7651973,-6.290685,0.27700418,-6.7018785,1.6440433,-1.7412106,-0.6663896,-4.842762,-0.28317085,-5.389651,-1.9393585,-7.489529,-0.112952545,-0.2739232,0.073276624,-0.47346666,1.735278,1.9902424,0.7433947,-4.150826,-1.896611,-0.8727538,2.714955,1.5457803,-2.3586335,-6.5847178,-3.715369,-4.0187783,-2.7780693,-3.6817434,-4.0346837,country
-57.75979,95.76648,-10.109319,40.979637,13.979035,-0.98985845,-0.18847118,7.4250784,-3.6333375,9.545139,-2.9410646,2.4362512,1.9947803,-1.2870497,1.3565392,4.4236846,-6.5204806,-0.034598526,-1.4115794,-3.0789087,-7.326577,-1.9102961,-4.3367968,-3.7109451,0.6082897,-3.1508474,-2.557391,0.010584687,-2.9940963,-2.3280315,-4.1705294,0.5568944,1.9208665,3.2881827,0.01155029,0.7148495,-2.496099,-3.715171,-4.5247555,-3.6879807,country
-20.78135,62.950428,2.3044403,30.773718,6.973462,6.5058117,6.3236365,9.873086,3.4352968,9.372202,-0.404158,7.5194154,-0.9842739,4.0191503,-0.66244876,-0.061251957,-0.16676468,0.24374022,-5.4381933,1.8272818,-0.5766789,-0.37075928,-5.2833343,-5.9988203,-7.910058,-3.3595507,-0.032319106,5.408933,0.7643927,-3.922698,-4.3700743,-0.53498805,-0.9244655,-3.4257514,-6.209522,-5.199925,-6.2948227,-5.0859075,-2.7800694,4.38726,country
-24.692423,62.388386,-7.768985,28.530289,10.947266,5.6092887,0.03292073,13.834209,3.0137303,9.866081,0.81874436,5.8707213,-1.26693,2.994797,0.9407644,2.08431,3.0438795,3.0530632,-0.13393745,3.6150696,-1.1807336,-0.70964766,-0.66254973,2.1804101,-1.420166,0.49365985,-2.4859405,-0.77792126,-1.7312083,-1.2057208,-3.2155645,-3.7311287,-2.1138618,0.8600086,-0.043827493,-1.6736298,-1.9419686,-0.64641595,-4.727442,-3.0072808,country
-23.146042,71.35541,1.3973156,24.47451,16.34997,4.5169725,-3.9798617,18.038275,-3.358467,2.474037,2.9799597,0.83682466,-1.1464859,0.16857766,-3.3017209,0.18618399,-1.2149609,-1.5663674,-2.7524986,-2.110104,-2.8013315,-1.2302514,-5.3400903,-3.0057707,-3.988143,-2.2705188,-6.0321836,-3.2691257,-4.496493,0.12804012,-0.6334836,-0.32036304,-5.4728756,-5.896252,-3.0749729,-2.9619982,-0.8313024,0.12902851,-0.40354517,-3.630254,country
-20.81746,64.90752,6.7671013,26.357126,11.665423,13.185629,-1.9791067,8.582197,0.47289515,7.441096,-0.41490933,6.945586,3.6606066,2.0337164,0.6502081,4.3827734,-2.802764,2.975754,-1.8402822,-2.3632526,-2.2126303,0.6010489,-1.2930541,-0.09157512,-0.49044248,-0.17885739,-1.4198632,-0.12671416,-6.8342185,-4.378474,-4.7336245,1.6976293,2.4731712,-2.8542137,-3.0874279,-4.984225,-4.7171707,-4.684368,-3.8230724,-2.5473738,country
-19.72382,76.66849,-4.8497195,32.24758,7.6701546,17.224527,-1.4669178,9.14332,2.7177043,9.111842,-2.6976073,7.5035057,0.33303133,4.9300003,2.801467,1.8928756,2.454538,6.401708,-3.3361027,6.3192244,0.1258174,-1.4845659,-7.5717835,-0.7038054,-4.972911,-4.904139,-1.2649953,3.1879761,-2.5584521,-4.571501,-5.661352,-0.5418931,0.6477806,-3.507978,-5.5133615,-6.0638146,-6.1491814,-3.686134,-0.6009739,2.9956472,country
12.163201,58.97738,0.91886264,26.749128,9.254704,3.5763056,1.5831511,8.648173,0.97104156,11.62741,-2.1597261,1.1948514,0.4723695,4.408359,-0.17110054,3.0999486,-1.1844648,4.545524,0.8650014,1.2720963,-3.054296,-0.6963514,-5.435872,1.2010086,-0.12772688,-1.3538903,-2.7694955,-1.4413127,-3.1471994,-2.597719,-5.309187,-5.321572,-1.9795115,2.4710796,2.2464786,0.71066475,0.029971333,-2.521706,-4.643964,-2.6157079,country
-197.73268,106.509026,-4.4345407,37.64394,-0.8606554,-0.95550245,-3.4480147,-0.051242225,-9.299326,-5.164658,-4.245077,-3.5471113,-1.3499807,-7.1235623,-1.6197429,-2.4868119,-5.053232,0.30241525,1.0691494,-1.6592695,-2.8487818,-2.964927,-4.7587867,-2.938742,-1.7284423,-3.1690006,-0.6711245,-2.799606,-4.854749,-2.929265,-2.1398041,-3.25721,0.30491644,-1.2067909,-4.7696524,-2.8191988,0.10178179,0.7091444,0.84024125,0.9099352,country
-199.0945,61.18678,9.970173,23.455229,10.266042,0.021369202,8.005175,1.1249683,-4.8876796,9.501938,-6.344292,3.8612273,1.6283535,-1.3461187,2.6031919,-3.5718608,1.9763371,2.5352304,1.0390568,-0.9814776,-5.129335,-3.6145737,-0.6510263,-4.5254054,-9.682483,-0.67532974,-1.9522841,-0.95975834,0.91673934,-0.52579045,-6.7631135,-9.871678,-3.3273835,2.61824,-1.7186842,-1.8891677,-1.1432878,-5.676517,-5.8073974,-0.46139833,country
-141.0231,123.89308,-2.494801,27.972536,0.012813414,1.216624,-11.020721,-1.3764036,-7.020709,-6.1189513,-5.1924863,-2.168428,-4.5938888,-2.3405595,-1.1824416,-3.964283,-4.2342577,-7.813797,-1.6731255,-1.084656,-2.9773674,-2.6497734,-2.9526393,-4.6400075,-3.3929942,0.5863369,0.58726925,-2.9221506,-2.8446956,-6.118696,-6.6917477,-4.0043116,-2.894071,-2.9333599,-2.852441,-0.1809786,-1.4466574,-0.8854635,1.1825898,1.4312369,country
